area_code,area_title,area_type,occ_code,occ_title,emp,a_mean,h_mean,a_median,h_median,a_pct10,a_pct25,a_pct75,a_pct90,oews_year,emp_2024,emp_2034,pct_change,annual_openings,labor_force_exits,occupational_transfers,total_separations,g_baseline
35380,"New Orleans-Metairie, LA",4,27-3043,Writers and Authors,100.0,73440.0,35.31,70480.0,33.88,28350.0,43830.0,108480.0,108480.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
35620,"New York-Newark-Jersey City, NY-NJ",4,27-3043,Writers and Authors,6240.0,,,,,,,,,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
35840,"North Port-Bradenton-Sarasota, FL",4,27-3043,Writers and Authors,90.0,65610.0,31.54,54140.0,26.03,39380.0,42110.0,76530.0,98280.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
35980,"Norwich-New London-Willimantic, CT",4,27-3043,Writers and Authors,50.0,78120.0,37.56,80950.0,38.92,52090.0,65320.0,80950.0,107760.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
36420,"Oklahoma City, OK",4,27-3043,Writers and Authors,,65460.0,31.47,60820.0,29.24,36160.0,48710.0,76520.0,95850.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
36500,"Olympia-Lacey-Tumwater, WA",4,27-3043,Writers and Authors,30.0,63480.0,30.52,53640.0,25.79,33860.0,42580.0,84140.0,102990.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
36540,"Omaha, NE-IA",4,27-3043,Writers and Authors,100.0,72850.0,35.02,64940.0,31.22,48560.0,57540.0,78540.0,93170.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
36740,"Orlando-Kissimmee-Sanford, FL",4,27-3043,Writers and Authors,,78820.0,37.89,67990.0,32.69,44350.0,57180.0,86460.0,110210.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
36780,"Oshkosh-Neenah, WI",4,27-3043,Writers and Authors,40.0,63660.0,30.6,60500.0,29.09,39970.0,47690.0,85280.0,93460.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
37100,"Oxnard-Thousand Oaks-Ventura, CA",4,27-3043,Writers and Authors,100.0,87270.0,41.96,74830.0,35.97,36890.0,49030.0,98660.0,152140.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
37340,"Palm Bay-Melbourne-Titusville, FL",4,27-3043,Writers and Authors,100.0,,,,,,,,,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
37860,"Pensacola-Ferry Pass-Brent, FL",4,27-3043,Writers and Authors,40.0,89350.0,42.96,74790.0,35.96,40630.0,47870.0,142040.0,154900.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
37900,"Peoria, IL",4,27-3043,Writers and Authors,30.0,58610.0,28.18,59060.0,28.39,32390.0,39990.0,77950.0,81040.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",4,27-3043,Writers and Authors,720.0,80720.0,38.81,75890.0,36.49,41450.0,51670.0,98430.0,132660.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
38060,"Phoenix-Mesa-Chandler, AZ",4,27-3043,Writers and Authors,400.0,66010.0,31.74,65370.0,31.43,42710.0,49990.0,75770.0,94310.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
38300,"Pittsburgh, PA",4,27-3043,Writers and Authors,190.0,60950.0,29.3,49020.0,23.57,21380.0,44290.0,74610.0,109160.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
38860,"Portland-South Portland, ME",4,27-3043,Writers and Authors,40.0,78650.0,37.81,69240.0,33.29,33970.0,52550.0,89620.0,114870.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
38900,"Portland-Vancouver-Hillsboro, OR-WA",4,27-3043,Writers and Authors,580.0,88380.0,42.49,84520.0,40.64,50230.0,62860.0,97800.0,130870.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
39300,"Providence-Warwick, RI-MA",4,27-3043,Writers and Authors,210.0,71230.0,34.24,60000.0,28.84,39180.0,40000.0,79490.0,107330.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
39340,"Provo-Orem-Lehi, UT",4,27-3043,Writers and Authors,190.0,51350.0,24.69,45190.0,21.73,30990.0,38340.0,57590.0,81480.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
39580,"Raleigh-Cary, NC",4,27-3043,Writers and Authors,570.0,76040.0,36.56,74820.0,35.97,51470.0,59670.0,82990.0,102990.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
39740,"Reading, PA",4,27-3043,Writers and Authors,30.0,57560.0,27.67,49910.0,24.0,21770.0,21770.0,72970.0,78880.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
40060,"Richmond, VA",4,27-3043,Writers and Authors,190.0,71780.0,34.51,69760.0,33.54,46780.0,57010.0,83790.0,97300.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
40140,"Riverside-San Bernardino-Ontario, CA",4,27-3043,Writers and Authors,260.0,75350.0,36.23,65930.0,31.7,42990.0,43990.0,88500.0,125990.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
40380,"Rochester, NY",4,27-3043,Writers and Authors,100.0,72230.0,34.72,61660.0,29.65,31200.0,44960.0,82350.0,114250.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
40900,"Sacramento-Roseville-Folsom, CA",4,27-3043,Writers and Authors,360.0,88110.0,42.36,80470.0,38.69,52260.0,77220.0,94990.0,110120.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
41180,"St. Louis, MO-IL",4,27-3043,Writers and Authors,320.0,65710.0,31.59,59040.0,28.38,41940.0,49340.0,74540.0,99850.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
41420,"Salem, OR",4,27-3043,Writers and Authors,40.0,68290.0,32.83,59480.0,28.6,34470.0,50700.0,79990.0,109170.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
41500,"Salinas, CA",4,27-3043,Writers and Authors,30.0,77160.0,37.1,73860.0,35.51,41990.0,55810.0,88860.0,105720.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
41620,"Salt Lake City-Murray, UT",4,27-3043,Writers and Authors,360.0,71830.0,34.53,75690.0,36.39,40800.0,59780.0,75690.0,95420.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
41700,"San Antonio-New Braunfels, TX",4,27-3043,Writers and Authors,110.0,77990.0,37.5,76130.0,36.6,40470.0,51300.0,100520.0,108760.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
41740,"San Diego-Chula Vista-Carlsbad, CA",4,27-3043,Writers and Authors,670.0,96090.0,46.2,71390.0,34.32,47410.0,64380.0,101740.0,155480.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
41860,"San Francisco-Oakland-Fremont, CA",4,27-3043,Writers and Authors,1330.0,112310.0,53.99,97680.0,46.96,63820.0,76720.0,132220.0,173610.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
41940,"San Jose-Sunnyvale-Santa Clara, CA",4,27-3043,Writers and Authors,390.0,117910.0,56.69,107810.0,51.83,52240.0,76300.0,144050.0,190620.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
41980,"San Juan-Bayamon-Caguas, PR",4,27-3043,Writers and Authors,110.0,44250.0,21.27,37190.0,17.88,27980.0,35550.0,49920.0,63480.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
42020,"San Luis Obispo-Paso Robles, CA",4,27-3043,Writers and Authors,40.0,116750.0,56.13,96240.0,46.27,50960.0,76330.0,182440.0,208560.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
42200,"Santa Maria-Santa Barbara, CA",4,27-3043,Writers and Authors,80.0,65420.0,31.45,52000.0,25.0,41790.0,52000.0,75440.0,101800.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
42220,"Santa Rosa-Petaluma, CA",4,27-3043,Writers and Authors,60.0,102850.0,49.45,96120.0,46.21,42950.0,62680.0,129840.0,169450.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
42340,"Savannah, GA",4,27-3043,Writers and Authors,40.0,75460.0,36.28,68600.0,32.98,39990.0,53110.0,85120.0,105660.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
42660,"Seattle-Tacoma-Bellevue, WA",4,27-3043,Writers and Authors,720.0,95870.0,46.09,90320.0,43.42,58170.0,70890.0,117000.0,129990.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
45060,"Syracuse, NY",4,27-3043,Writers and Authors,50.0,59420.0,28.57,57330.0,27.56,31200.0,32310.0,69240.0,98770.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
45220,"Tallahassee, FL",4,27-3043,Writers and Authors,40.0,80480.0,38.69,72010.0,34.62,46040.0,58830.0,92640.0,129860.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
45300,"Tampa-St. Petersburg-Clearwater, FL",4,27-3043,Writers and Authors,280.0,76010.0,36.54,65930.0,31.7,41980.0,55240.0,83680.0,134410.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
45940,"Trenton-Princeton, NJ",4,27-3043,Writers and Authors,140.0,81160.0,39.02,80350.0,38.63,44180.0,57650.0,96160.0,104580.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
46060,"Tucson, AZ",4,27-3043,Writers and Authors,60.0,59230.0,28.47,56050.0,26.95,29850.0,42870.0,65000.0,84990.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
46140,"Tulsa, OK",4,27-3043,Writers and Authors,,59570.0,28.64,59730.0,28.72,27420.0,44290.0,65960.0,77990.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
46520,"Urban Honolulu, HI",4,27-3043,Writers and Authors,40.0,68150.0,32.77,68620.0,32.99,32440.0,43990.0,91790.0,122270.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC",4,27-3043,Writers and Authors,210.0,73090.0,35.14,67580.0,32.49,41090.0,60430.0,81950.0,104850.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",4,27-3043,Writers and Authors,2310.0,115400.0,55.48,106340.0,51.12,63300.0,79640.0,141190.0,164840.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
47930,"Waterbury-Shelton, CT",4,27-3043,Writers and Authors,80.0,135260.0,65.03,92280.0,44.36,36800.0,66330.0,138640.0,213660.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
48900,"Wilmington, NC",4,27-3043,Writers and Authors,100.0,71490.0,34.37,70700.0,33.99,47300.0,59990.0,79260.0,92990.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
49180,"Winston-Salem, NC",4,27-3043,Writers and Authors,90.0,70460.0,33.87,70480.0,33.89,44390.0,51910.0,77600.0,97020.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
49340,"Worcester, MA",4,27-3043,Writers and Authors,50.0,86680.0,41.67,79080.0,38.02,46720.0,63000.0,99940.0,123630.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
14500,"Boulder, CO",4,27-3043,Writers and Authors,190.0,,,,,,,,,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
17820,"Colorado Springs, CO",4,27-3043,Writers and Authors,80.0,86120.0,41.4,69400.0,33.37,40660.0,52020.0,87280.0,133930.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
19740,"Denver-Aurora-Centennial, CO",4,27-3043,Writers and Authors,970.0,71130.0,34.2,59780.0,28.74,37430.0,48280.0,85740.0,128710.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
22660,"Fort Collins-Loveland, CO",4,27-3043,Writers and Authors,100.0,,,,,,,,,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
24540,"Greeley, CO",4,27-3043,Writers and Authors,80.0,49750.0,23.92,47990.0,23.07,47990.0,47990.0,47990.0,47990.0,2024,135.4,140.3,3.6,13.4,6.5,6.4,9.4,0.0035612890372451744
