season,celebrity_name,ballroom_partner,week,score_week_total,num_judges,has_bonus,active,elimination_week,eliminated,finals_week,placement,results,age,industry_dummy,z_J,p_prev,underdog,S,region_us,log_f_ratio,f
18,Charlie White,Sharna Burgess,3,36.0,4,0,1,9.0,0,10,5,Eliminated Week 9,26,0,0.9230769230769231,2.0,1.0,0.5246373029763196,1,1.4459030865933553,0.23559716025620817
18,Charlie White,Sharna Burgess,4,33.0,4,0,1,9.0,0,10,5,Eliminated Week 9,26,0,0.8461538461538461,3.5,1.0,0.0,1,0.7824902357619145,0.12978149279942602
18,Charlie White,Sharna Burgess,5,37.0,4,0,1,9.0,0,10,5,Eliminated Week 9,26,0,0.925,4.5,0.0,0.3750968867087601,1,0.562130832802045,0.10803250533829344
18,Charlie White,Sharna Burgess,6,36.0,4,0,1,9.0,0,10,5,Eliminated Week 9,26,0,0.9,3.5,0.0,0.27975144247209416,1,0.8424898018315117,0.16650266102352654
18,Charlie White,Sharna Burgess,7,35.5,4,1,1,9.0,0,10,5,Eliminated Week 9,26,0,0.9102564102564102,3.5,1.0,-0.3597123451398459,1,0.4027008366367507,0.14120707057276552
18,Charlie White,Sharna Burgess,8,40.0,4,0,1,9.0,0,10,5,Eliminated Week 9,26,0,1.0,5.0,0.0,1.2998673672393641,1,-0.22415937146661485,0.11136239457510841
18,Charlie White,Sharna Burgess,9,38.0,4,1,1,9.0,1,10,5,Eliminated Week 9,26,0,0.95,1.5,1.0,-0.15075567228888395,1,0.8361555649948225,0.3727439865846828
18,Cody Simpson,Witney Carson,1,22.0,3,0,1,5.0,0,10,9,Eliminated Week 5,17,0,0.8148148148148148,0.0,0.0,0.05322462954123532,0,0.8697621993931837,0.16204846172449888
18,Cody Simpson,Witney Carson,2,22.0,3,0,1,5.0,0,10,9,Eliminated Week 5,17,0,0.88,6.0,1.0,-0.06441566264008365,0,0.6977313609537539,0.0721860371618238
18,Cody Simpson,Witney Carson,3,35.0,4,0,1,5.0,0,10,9,Eliminated Week 5,17,0,0.8974358974358975,6.0,1.0,0.16142686245425178,0,0.29440144510900557,0.07448678722547948
18,Cody Simpson,Witney Carson,4,31.0,4,0,1,5.0,0,10,9,Eliminated Week 5,17,0,0.7948717948717948,6.0,1.0,-0.7071067811865475,0,0.14403704654072166,0.06853873243279365
18,Cody Simpson,Witney Carson,5,34.0,4,0,1,5.0,1,10,9,Eliminated Week 5,17,0,0.85,8.0,1.0,-0.545595471576379,0,-0.58122611287568,0.03443505931504126
18,Danica McKellar,Valentin Chmerkovskiy,1,24.0,3,0,1,8.0,0,10,6,Eliminated Week 8,39,1,0.8888888888888888,0.0,0.0,0.6919201840360547,1,0.13897457343680794,0.07803112698446406
18,Danica McKellar,Valentin Chmerkovskiy,2,24.0,3,0,1,8.0,0,10,6,Eliminated Week 8,39,1,0.96,4.0,0.0,0.6441566264008303,1,0.8131730387428077,0.08101937421206665
18,Danica McKellar,Valentin Chmerkovskiy,3,36.0,4,0,1,8.0,0,10,6,Eliminated Week 8,39,1,0.9230769230769231,4.5,1.0,0.5246373029763196,1,0.05358458260363586,0.058545538919303405
18,Danica McKellar,Valentin Chmerkovskiy,4,32.0,4,0,1,8.0,0,10,6,Eliminated Week 8,39,1,0.8205128205128205,3.5,1.0,-0.35355339059327373,1,0.26256075215323577,0.07716320529443986
18,Danica McKellar,Valentin Chmerkovskiy,5,39.0,4,0,1,8.0,0,10,6,Eliminated Week 8,39,1,0.975,6.5,0.0,0.9888917922321863,1,-0.5998907072970777,0.03379830377626953
18,Danica McKellar,Valentin Chmerkovskiy,6,36.0,4,0,1,8.0,0,10,6,Eliminated Week 8,39,1,0.9,2.0,0.0,0.27975144247209416,1,0.8875335703133282,0.17417404534625422
18,Danica McKellar,Valentin Chmerkovskiy,7,36.0,4,1,1,8.0,0,10,6,Eliminated Week 8,39,1,0.9230769230769231,3.5,1.0,-0.07993607669774486,1,-0.07828504710142399,0.0872904893663905
18,Danica McKellar,Valentin Chmerkovskiy,8,38.0,4,0,1,8.0,1,10,6,Eliminated Week 8,39,1,0.95,4.0,0.0,0.18569533817705317,1,-0.4094125668753956,0.0925303319699619
18,Diana Nyad,Henry Byalikov,1,18.0,3,0,1,2.0,0,10,12,Eliminated Week 2,64,0,0.6666666666666666,0.0,1.0,-1.2241664794484033,1,-1.0301999076754282,0.024238283109482815
18,Drew Carey,Cheryl Burke,1,21.0,3,0,1,6.0,0,10,8,Eliminated Week 6,55,0,0.7777777777777778,0.0,1.0,-0.26612314770617435,1,-0.6058731438153402,0.03704969404213771
18,Drew Carey,Cheryl Burke,2,21.0,3,0,1,6.0,0,10,8,Eliminated Week 6,55,0,0.84,8.0,1.0,-0.4187018071605406,1,-1.378037249617615,0.009056457376259333
18,Drew Carey,Cheryl Burke,3,30.0,4,0,1,6.0,0,10,8,Eliminated Week 6,55,0,0.7692307692307693,8.5,1.0,-1.654625340156087,1,-2.050348105224327,0.00714113842304427
18,Drew Carey,Cheryl Burke,4,33.0,4,0,1,6.0,0,10,8,Eliminated Week 6,55,0,0.8461538461538461,9.0,1.0,0.0,1,-2.1986459884558696,0.006584484100290675
18,Drew Carey,Cheryl Burke,5,28.0,4,0,1,6.0,0,10,8,Eliminated Week 6,55,0,0.7,4.5,1.0,-2.3869801881466572,1,-0.7920002944283274,0.027890915597013552
18,Drew Carey,Cheryl Burke,6,32.0,4,0,1,6.0,1,10,8,Eliminated Week 6,55,0,0.8,9.0,1.0,-1.212256250712408,1,-2.361447750468084,0.006760343748395981
18,James Maslow,Peta Murgatroyd,1,21.0,3,0,1,10.0,0,10,4,Eliminated Week 10,23,1,0.7777777777777778,0.0,1.0,-0.26612314770617435,1,0.45927492699392536,0.10749111194253796
18,James Maslow,Peta Murgatroyd,2,25.0,3,0,1,10.0,0,10,4,Eliminated Week 10,23,1,1.0,8.0,0.0,0.9984427709212872,1,-0.029335834928551508,0.03488927377237734
18,James Maslow,Peta Murgatroyd,3,36.0,4,0,1,10.0,0,10,4,Eliminated Week 10,23,1,0.9230769230769231,2.0,1.0,0.5246373029763196,1,1.506288057833199,0.25026200015243816
18,James Maslow,Peta Murgatroyd,4,35.0,4,0,1,10.0,0,10,4,Eliminated Week 10,23,1,0.8974358974358975,3.5,0.0,0.7071067811865475,1,1.0163479752475997,0.1639743398332395
18,James Maslow,Peta Murgatroyd,5,40.0,4,0,1,10.0,0,10,4,Eliminated Week 10,23,1,1.0,2.0,0.0,1.2957892449938992,1,1.5968072440840808,0.30402458458349263
18,James Maslow,Peta Murgatroyd,6,35.0,4,0,1,10.0,0,10,4,Eliminated Week 10,23,1,0.875,1.0,1.0,-0.09325048082403138,1,1.6543648850317352,0.37498513103699455
18,James Maslow,Peta Murgatroyd,7,35.0,4,1,1,10.0,0,10,4,Eliminated Week 10,23,1,0.8974358974358975,5.0,1.0,-0.639488613581947,1,-0.08890624425706581,0.0863682660962423
18,James Maslow,Peta Murgatroyd,8,36.0,4,0,1,10.0,0,10,4,Eliminated Week 10,23,1,0.9,6.0,1.0,-0.9284766908852579,1,-0.7459162964264674,0.06609101283185205
18,James Maslow,Peta Murgatroyd,9,38.0,4,1,1,10.0,0,10,4,Eliminated Week 10,23,1,0.95,5.0,1.0,-0.15075567228888395,1,-0.36115145217792766,0.11257107543201181
18,James Maslow,Peta Murgatroyd,10,29.0,3,1,1,10.0,1,10,4,Eliminated Week 10,23,1,0.9666666666666667,3.5,1.0,0.21085083462287127,1,-0.0446964605502118,0.18707927430333915
18,Meryl Davis,Maksim Chmerkoskiy,1,24.0,3,0,1,11.0,0,10,1,1st Place,27,0,0.8888888888888888,0.0,0.0,0.6919201840360547,1,0.5982946536983892,0.12352306394829878
18,Meryl Davis,Maksim Chmerkoskiy,2,25.0,3,0,1,11.0,0,10,1,1st Place,27,0,1.0,4.0,0.0,0.9984427709212872,1,1.3129944628697126,0.13355451385872003
18,Meryl Davis,Maksim Chmerkoskiy,3,39.0,4,0,1,11.0,0,10,1,1st Place,27,0,1.0,2.0,0.0,1.614268624542523,1,1.6106912513194376,0.27780281492519443
18,Meryl Davis,Maksim Chmerkoskiy,4,39.0,4,0,1,11.0,0,10,1,1st Place,27,0,1.0,1.0,0.0,2.1213203435596424,1,1.9235170205237142,0.406213545891289
18,Meryl Davis,Maksim Chmerkoskiy,5,36.0,4,0,1,11.0,0,10,1,1st Place,27,0,0.9,1.0,1.0,0.0681994339470471,1,1.6383145094468798,0.3169093699660591
18,Meryl Davis,Maksim Chmerkoskiy,6,40.0,4,0,1,11.0,0,10,1,1st Place,27,0,1.0,5.5,0.0,1.7717591356565963,1,0.19041502182562542,0.08674185391408869
18,Meryl Davis,Maksim Chmerkoskiy,7,39.0,4,0,1,11.0,0,10,1,1st Place,27,0,1.0,1.0,0.0,1.5987215339548615,1,1.4788216216143777,0.41419968301266363
18,Meryl Davis,Maksim Chmerkoskiy,8,36.0,4,0,1,11.0,0,10,1,1st Place,27,0,0.9,1.0,1.0,-0.9284766908852579,1,0.9557545694896801,0.36238371633919675
18,Meryl Davis,Maksim Chmerkoskiy,9,40.0,4,0,1,11.0,0,10,1,1st Place,27,0,1.0,5.0,0.0,1.3568010505999342,1,-0.284008778601042,0.12159884575604828
18,Meryl Davis,Maksim Chmerkoskiy,10,30.0,3,0,1,11.0,0,10,1,1st Place,27,0,1.0,1.0,0.0,0.8432768532877569,1,0.9139220733774989,0.4879197705402365
18,NeNe Leakes,Tony Dovolani,1,21.0,3,0,1,7.0,0,10,7,Eliminated Week 7,46,0,0.7777777777777778,0.0,1.0,-0.26612314770617435,1,-0.2940501129144852,0.05060665678401303
18,NeNe Leakes,Tony Dovolani,2,21.0,3,0,1,7.0,0,10,7,Eliminated Week 7,46,0,0.84,8.0,1.0,-0.4187018071605406,1,-1.0662142187167603,0.012370332386500725
18,NeNe Leakes,Tony Dovolani,3,31.0,4,0,1,7.0,0,10,7,Eliminated Week 7,46,0,0.7948717948717948,8.5,1.0,-1.2914148996340193,1,-1.7125626744098033,0.010010731198471902
18,NeNe Leakes,Tony Dovolani,4,32.0,4,0,1,7.0,0,10,7,Eliminated Week 7,46,0,0.8205128205128205,8.0,1.0,-0.35355339059327373,1,-1.5534447893507992,0.012552466580592008
18,NeNe Leakes,Tony Dovolani,5,36.0,4,0,1,7.0,0,10,7,Eliminated Week 7,46,0,0.9,6.5,1.0,0.0681994339470471,1,-0.9963516804366203,0.02273600165066509
18,NeNe Leakes,Tony Dovolani,6,33.0,4,0,1,7.0,0,10,7,Eliminated Week 7,46,0,0.825,5.5,1.0,-0.8392543274162825,1,-0.7666193912388078,0.033311480533830505
18,NeNe Leakes,Tony Dovolani,7,33.0,4,1,1,7.0,1,10,7,Eliminated Week 7,46,0,0.8461538461538461,6.0,1.0,-1.7585936873503512,1,-1.2534966521106985,0.026951256238333932
18,Sean Avery,Karina Smirnoff,1,20.0,3,0,1,2.0,0,10,11,Eliminated Week 2,33,0,0.7407407407407407,0.0,1.0,-0.585470924953584,0,0.11885968740033885,0.07647722047733865
18,Sean Avery,Karina Smirnoff,2,21.0,3,0,1,2.0,1,10,11,Eliminated Week 2,33,0,0.84,10.0,1.0,-0.4187018071605406,0,-1.3344843103179602,0.009459608191472227
19,Alfonso Ribeiro,Witney Carson,1,36.0,4,0,1,,0,11,1,1st Place,42,1,1.0,0.0,0.0,1.6478410367807101,1,0.2889868548001875,0.08152948272916997
19,Alfonso Ribeiro,Witney Carson,2,32.0,4,0,1,,0,11,1,1st Place,42,1,0.9142857142857143,1.0,0.0,0.6120563724821225,1,2.1697904482972943,0.2155537605560024
19,Alfonso Ribeiro,Witney Carson,3,32.0,4,0,1,,0,11,1,1st Place,42,1,0.8,4.0,1.0,-0.021166687833365685,1,0.797836045559626,0.06448985730213683
19,Alfonso Ribeiro,Witney Carson,4,40.0,4,0,1,,0,11,1,1st Place,42,1,1.0,5.0,0.0,1.4557490504936779,1,0.45235527115467744,0.05555895505515371
19,Alfonso Ribeiro,Witney Carson,5,34.0,4,0,1,,0,11,1,1st Place,42,1,0.9444444444444444,1.0,0.0,0.8583950752789523,1,1.675685583386347,0.24918678932485366
19,Alfonso Ribeiro,Witney Carson,6,39.0,4,0,1,,0,11,1,1st Place,42,1,1.0,2.5,0.0,1.8584398747248037,1,1.0329900657104398,0.13129374420484208
19,Alfonso Ribeiro,Witney Carson,7,34.0,4,1,1,,0,11,1,1st Place,42,1,0.9066666666666666,1.0,0.0,0.5626221100633076,1,1.447492958341546,0.21228447024165392
19,Alfonso Ribeiro,Witney Carson,8,41.0,4,1,1,,0,11,1,1st Place,42,1,0.9534883720930233,3.0,0.0,0.8845379626717028,1,0.5270389494324935,0.11140199502370209
19,Alfonso Ribeiro,Witney Carson,9,38.5,4,1,1,,0,11,1,1st Place,42,1,1.0,2.0,0.0,0.827547051969101,1,0.5312577643313365,0.1550795248932372
19,Alfonso Ribeiro,Witney Carson,10,37.5,4,1,1,,0,11,1,1st Place,42,1,0.9615384615384616,1.5,1.0,0.35355339059327373,1,0.34034773293646486,0.17333421614234862
19,Alfonso Ribeiro,Witney Carson,11,40.0,4,0,1,,0,11,1,1st Place,42,1,1.0,3.0,0.0,1.270296215535173,1,-0.689143871663644,0.11376160566782606
19,Antonio Sabato Jr.,Cheryl Burke,1,25.0,4,0,1,7.0,0,11,8,Eliminated Week 7,42,1,0.6944444444444444,0.0,1.0,-0.8067555075905565,0,-0.14194637925620682,0.05298619839784584
19,Antonio Sabato Jr.,Cheryl Burke,2,31.0,4,0,1,7.0,0,11,8,Eliminated Week 7,42,1,0.8857142857142857,10.5,0.0,0.2782074420373282,0,-1.2728744801549778,0.006893268935732086
19,Antonio Sabato Jr.,Cheryl Burke,3,29.0,4,0,1,7.0,0,11,8,Eliminated Week 7,42,1,0.725,5.5,1.0,-0.7196673863344135,0,0.1828851736353177,0.03486756712459727
19,Antonio Sabato Jr.,Cheryl Burke,4,29.0,4,0,1,7.0,0,11,8,Eliminated Week 7,42,1,0.725,8.5,1.0,-0.5459058939351292,0,-1.2053314247505211,0.01058838890371081
19,Antonio Sabato Jr.,Cheryl Burke,5,28.0,4,0,1,7.0,0,11,8,Eliminated Week 7,42,1,0.7777777777777778,6.5,1.0,-0.2452557357939861,0,-0.5909911091193674,0.025829728103345266
19,Antonio Sabato Jr.,Cheryl Burke,6,28.0,4,0,1,7.0,0,11,8,Eliminated Week 7,42,1,0.717948717948718,6.0,1.0,-1.3137247390296034,0,-0.6318362901710177,0.024843863471277886
19,Antonio Sabato Jr.,Cheryl Burke,7,29.5,4,1,1,7.0,1,11,8,Eliminated Week 7,42,1,0.7866666666666666,8.5,1.0,-0.9377035167721793,0,-1.4906133025570587,0.011243845981056131
19,Bethany Mota,Derek Hough,1,32.0,4,0,1,11.0,0,11,4,Eliminated Week 11,18,0,0.8888888888888888,0.0,0.0,0.7552604751911587,1,1.0515672433036753,0.17478298079569538
19,Bethany Mota,Derek Hough,2,33.0,4,0,1,11.0,0,11,4,Eliminated Week 11,18,0,0.9428571428571428,3.5,0.0,0.9459053029269169,1,2.1754526807976795,0.2167777380169349
19,Bethany Mota,Derek Hough,3,40.0,4,0,1,11.0,0,11,4,Eliminated Week 11,18,0,1.0,3.0,0.0,1.8415018415027617,1,2.356315422885354,0.3064293850973229
19,Bethany Mota,Derek Hough,4,33.0,4,0,1,11.0,0,11,4,Eliminated Week 11,18,0,0.825,1.5,0.0,0.18196863131170973,1,2.4079380016192005,0.3926927269048981
19,Bethany Mota,Derek Hough,5,32.0,4,0,1,11.0,0,11,4,Eliminated Week 11,18,0,0.8888888888888888,5.0,1.0,0.4905114715879728,1,0.9356075974794126,0.11888121333014164
19,Bethany Mota,Derek Hough,6,36.0,4,0,1,11.0,0,11,4,Eliminated Week 11,18,0,0.9230769230769231,5.0,0.0,0.9933040709736017,1,0.9318355671374434,0.11866241780750661
19,Bethany Mota,Derek Hough,7,37.5,4,1,1,11.0,0,11,4,Eliminated Week 11,18,0,1.0,2.0,0.0,1.7295420420464642,1,2.057739647372139,0.39079139656732853
19,Bethany Mota,Derek Hough,8,40.0,4,1,1,11.0,0,11,4,Eliminated Week 11,18,0,0.9302325581395349,1.0,0.0,0.7257747386024228,1,2.097256914186027,0.5355869245140492
19,Bethany Mota,Derek Hough,9,37.0,4,1,1,11.0,0,11,4,Eliminated Week 11,18,0,0.961038961038961,3.0,0.0,0.3894339068089891,1,1.007551956768391,0.2496930195656907
19,Bethany Mota,Derek Hough,10,38.0,4,1,1,11.0,0,11,4,Eliminated Week 11,18,0,0.9743589743589743,3.0,0.0,0.5303300858899106,1,0.8109501705976975,0.27750086593956586
19,Bethany Mota,Derek Hough,11,38.0,4,1,1,11.0,1,11,4,Eliminated Week 11,18,0,0.95,2.0,1.0,-1.501007227137709,1,0.3731061696668033,0.3290978496204806
19,Betsey Johnson,Tony Dovolani,1,20.0,4,0,1,4.0,0,11,10,Eliminated Week 4,72,0,0.5555555555555556,0.0,1.0,-1.922481209577496,1,-1.2784301093976564,0.017005685714122195
19,Betsey Johnson,Tony Dovolani,2,28.0,4,0,1,4.0,0,11,10,Eliminated Week 4,72,0,0.8,13.0,1.0,-0.7233393492970548,1,-3.3754165268077223,0.0008419820125493007
19,Betsey Johnson,Tony Dovolani,3,29.0,4,0,1,4.0,0,11,10,Eliminated Week 4,72,0,0.725,9.5,1.0,-0.7196673863344135,1,-2.2503311627786275,0.003059773066588305
19,Betsey Johnson,Tony Dovolani,4,29.0,4,0,1,4.0,1,11,10,Eliminated Week 4,72,0,0.725,8.5,1.0,-0.5459058939351292,1,-2.2011854886929303,0.0039114335763160415
19,Janel Parrish,Valentin Chmerkovskiy,1,29.0,4,0,1,,0,11,3,3rd Place,25,1,0.8055555555555556,0.0,1.0,0.08582505399899504,1,0.5595564120713079,0.1068615705169589
19,Janel Parrish,Valentin Chmerkovskiy,2,34.0,4,0,1,,0,11,3,3rd Place,25,1,0.9714285714285714,7.5,0.0,1.2797542333717111,1,0.48093487656407835,0.03981942169832745
19,Janel Parrish,Valentin Chmerkovskiy,3,40.0,4,0,1,,0,11,3,3rd Place,25,1,1.0,2.0,0.0,1.8415018415027617,1,2.4295709279087983,0.3297196812304703
19,Janel Parrish,Valentin Chmerkovskiy,4,36.0,4,0,1,,0,11,3,3rd Place,25,1,0.9,1.5,0.0,0.7278745252468389,1,2.1977929582722435,0.3182643724584681
19,Janel Parrish,Valentin Chmerkovskiy,5,33.0,4,0,1,,0,11,3,3rd Place,25,1,0.9166666666666666,4.0,0.0,0.6744532734334626,1,1.1585370041611684,0.14856969785254448
19,Janel Parrish,Valentin Chmerkovskiy,6,33.0,4,0,1,,0,11,3,3rd Place,25,1,0.8461538461538461,4.0,0.0,0.12816826722239982,1,0.9272038724198801,0.11811408055941311
19,Janel Parrish,Valentin Chmerkovskiy,7,33.5,4,1,1,,0,11,3,3rd Place,25,1,0.8933333333333333,4.0,0.0,0.3959192626371424,1,0.9449698644010676,0.12843258316493536
19,Janel Parrish,Valentin Chmerkovskiy,8,43.0,4,1,1,,0,11,3,3rd Place,25,1,1.0,4.0,0.0,1.202064410810263,1,0.8037920255728028,0.14692148260254353
19,Janel Parrish,Valentin Chmerkovskiy,9,38.5,4,1,1,,0,11,3,3rd Place,25,1,1.0,1.0,0.0,0.827547051969101,1,1.4795973908175022,0.4003253836924666
19,Janel Parrish,Valentin Chmerkovskiy,10,39.0,4,1,1,,0,11,3,3rd Place,25,1,1.0,1.5,0.0,0.8838834764831843,1,1.089838359593753,0.3667616722456347
19,Janel Parrish,Valentin Chmerkovskiy,11,38.99980000000001,4,1,1,,0,11,3,3rd Place,25,1,0.9749950000000002,1.0,1.0,-0.1156326361455248,1,0.47166995193809225,0.36318738168878745
19,Jonathan Bennett,Allison Holker,1,30.0,4,0,1,6.0,0,11,9,Eliminated Week 6,33,1,0.8333333333333334,0.0,0.0,0.3089701943963829,1,0.4320542862621925,0.0940693369581167
19,Jonathan Bennett,Allison Holker,2,30.0,4,0,1,6.0,0,11,9,Eliminated Week 6,33,1,0.8571428571428571,6.0,1.0,-0.05564148840746612,1,0.5055036075254781,0.0408098513367636
19,Jonathan Bennett,Allison Holker,3,32.0,4,0,1,6.0,0,11,9,Eliminated Week 6,33,1,0.8,7.0,1.0,-0.021166687833365685,1,0.031637372106829195,0.029973368982940077
19,Jonathan Bennett,Allison Holker,4,24.0,4,0,1,6.0,0,11,9,Eliminated Week 6,33,1,0.6,5.0,1.0,-1.4557490504936779,1,0.2376168949837902,0.0448223246792997
19,Jonathan Bennett,Allison Holker,5,24.0,4,0,1,6.0,0,11,9,Eliminated Week 6,33,1,0.6666666666666666,10.0,1.0,-0.9810229431759451,1,-1.6493637995903396,0.008963433800123193
19,Jonathan Bennett,Allison Holker,6,32.0,4,0,1,6.0,1,11,9,Eliminated Week 6,33,1,0.8205128205128205,7.0,1.0,-0.1602103340280008,1,-0.5755042277333704,0.026283538789329583
19,Lea Thompson,Artem Chigvintsev,1,32.0,4,0,1,9.0,0,11,6,Eliminated Week 9,53,1,0.8888888888888888,0.0,0.0,0.7552604751911587,1,-0.20463391592675736,0.04976659298740902
19,Lea Thompson,Artem Chigvintsev,2,35.0,4,0,1,9.0,0,11,6,Eliminated Week 9,53,1,1.0,3.5,0.0,1.6136031638165056,1,0.9771105842319954,0.06540053790678181
19,Lea Thompson,Artem Chigvintsev,3,31.0,4,0,1,9.0,0,11,6,Eliminated Week 9,53,1,0.775,1.0,1.0,-0.2540002540003816,1,1.4694273722297386,0.1262291980901372
19,Lea Thompson,Artem Chigvintsev,4,39.0,4,0,1,9.0,0,11,6,Eliminated Week 9,53,1,0.975,7.0,0.0,1.2737804191819682,1,-0.6727562427646293,0.018035340538855697
19,Lea Thompson,Artem Chigvintsev,5,34.0,4,0,1,9.0,0,11,6,Eliminated Week 9,53,1,0.9444444444444444,2.0,0.0,0.8583950752789523,1,0.9352279775007515,0.11883609221145496
19,Lea Thompson,Artem Chigvintsev,6,32.0,4,0,1,9.0,0,11,6,Eliminated Week 9,53,1,0.8205128205128205,2.5,1.0,-0.1602103340280008,1,0.3485882601285413,0.06622349633758168
19,Lea Thompson,Artem Chigvintsev,7,35.0,4,1,1,9.0,0,11,6,Eliminated Week 9,53,1,0.9333333333333333,5.5,0.0,0.896027804915638,1,-0.5236557400464276,0.029570537697441463
19,Lea Thompson,Artem Chigvintsev,8,32.0,4,0,1,9.0,0,11,6,Eliminated Week 9,53,1,0.7441860465116279,2.0,1.0,-0.5443310539518177,1,0.1717888748595612,0.07809258901817245
19,Lea Thompson,Artem Chigvintsev,9,35.0,4,1,1,9.0,1,11,6,Eliminated Week 9,53,1,0.9090909090909091,5.0,1.0,-0.1947169534044935,1,-1.1414774549933564,0.029113524621963826
19,Lolo Jones,Keo Motsepe,1,22.0,4,0,1,1.0,1,11,13,Eliminated Week 1,32,0,0.6111111111111112,0.0,1.0,-1.4761909287827202,1,0.1637018944190928,0.07192901613728406
19,Michael Waltrip,Emma Slater,1,25.0,4,0,1,8.0,0,11,7,Eliminated Week 8,51,0,0.6944444444444444,0.0,1.0,-0.8067555075905565,1,-0.4102133710966203,0.04051873582941172
19,Michael Waltrip,Emma Slater,2,24.0,4,0,1,8.0,0,11,7,Eliminated Week 8,51,0,0.6857142857142857,10.5,1.0,-2.058735071076232,1,-1.865196159740514,0.0038122659097654093
19,Michael Waltrip,Emma Slater,3,28.0,4,0,1,8.0,0,11,7,Eliminated Week 8,51,0,0.7,12.0,1.0,-0.9525009525014294,1,-2.446408850887169,0.0025149755047946935
19,Michael Waltrip,Emma Slater,4,25.0,4,0,1,8.0,0,11,7,Eliminated Week 8,51,0,0.625,10.0,1.0,-1.2737804191819682,1,-2.1138626284310718,0.004268347758777185
19,Michael Waltrip,Emma Slater,5,20.0,4,0,1,8.0,0,11,7,Eliminated Week 8,51,0,0.5555555555555556,9.0,1.0,-1.716790150557904,1,-1.9826169871729575,0.006423095731244652
19,Michael Waltrip,Emma Slater,6,30.0,4,0,1,8.0,0,11,7,Eliminated Week 8,51,0,0.7692307692307693,9.0,1.0,-0.7369675365288021,1,-1.9262001865377452,0.006809011005899235
19,Michael Waltrip,Emma Slater,7,28.0,4,0,1,8.0,0,11,7,Eliminated Week 8,51,0,0.7466666666666667,7.0,1.0,-1.437812059050675,1,-1.2603707860859708,0.014154937052562952
19,Michael Waltrip,Emma Slater,8,25.0,4,0,1,8.0,1,11,7,Eliminated Week 8,51,0,0.5813953488372093,8.0,1.0,-1.655673622436778,1,-2.036235538535135,0.008583748858904458
19,Randy Couture,Karina Smirnoff,1,31.0,4,0,1,3.0,0,11,11,Eliminated Week 3,51,0,0.8611111111111112,0.0,0.0,0.5321153347937708,1,-0.11990980323926778,0.054166793144227114
19,Randy Couture,Karina Smirnoff,2,28.0,4,0,1,3.0,0,11,11,Eliminated Week 3,51,0,0.8,5.0,1.0,-0.7233393492970548,1,0.22689509023734464,0.030886370093965852
19,Randy Couture,Karina Smirnoff,3,26.0,4,0,1,3.0,1,11,11,Eliminated Week 3,51,0,0.65,9.5,1.0,-1.4181680848354612,1,-1.5986841104241143,0.005870781762788298
19,Sadie Robertson,Mark Ballas,1,34.0,4,0,1,,0,11,2,2nd Place,17,0,0.9444444444444444,0.0,0.0,1.2015507559859344,1,1.1424661132167202,0.1914150227154571
19,Sadie Robertson,Mark Ballas,2,31.0,4,0,1,,0,11,2,2nd Place,17,0,0.8857142857142857,2.0,0.0,0.2782074420373282,1,2.6912514737431854,0.36309749258332547
19,Sadie Robertson,Mark Ballas,3,32.0,4,0,1,,0,11,2,2nd Place,17,0,0.8,5.5,1.0,-0.021166687833365685,1,1.1685563182789493,0.09343147062044709
19,Sadie Robertson,Mark Ballas,4,37.0,4,0,1,,0,11,2,2nd Place,17,0,0.925,5.0,0.0,0.9098431565585487,1,1.2861463763033447,0.12789835096657984
19,Sadie Robertson,Mark Ballas,5,36.0,4,0,1,,0,11,2,2nd Place,17,0,1.0,3.0,0.0,1.2262786789699318,1,1.9229874385263452,0.31910003032210277
19,Sadie Robertson,Mark Ballas,6,35.0,4,0,1,,0,11,2,2nd Place,17,0,0.8974358974358975,1.0,0.0,0.7049254697232011,1,2.3778824431287386,0.5038756505554229
19,Sadie Robertson,Mark Ballas,7,31.0,4,1,1,,0,11,2,2nd Place,17,0,0.8266666666666667,3.0,1.0,-0.4375949744936837,1,1.435992290852777,0.2098570424118611
19,Sadie Robertson,Mark Ballas,8,38.0,4,0,1,,0,11,2,2nd Place,17,0,0.8837209302325582,5.0,1.0,0.4082482904638627,1,0.525899090839505,0.11127508484596751
19,Sadie Robertson,Mark Ballas,9,36.5,4,1,1,,0,11,2,2nd Place,17,0,0.948051948051948,4.0,1.0,0.24339619175561844,1,0.5481606366961713,0.1577230933185256
19,Sadie Robertson,Mark Ballas,10,37.0,4,1,1,,0,11,2,2nd Place,17,0,0.9487179487179487,4.0,1.0,0.17677669529663687,1,0.33874623758106953,0.17305684436435595
19,Sadie Robertson,Mark Ballas,11,39.333200000000005,4,1,1,,0,11,2,2nd Place,17,0,0.9833300000000001,4.0,0.0,0.3463436477480411,1,-0.1556322499412519,0.19395316302290586
19,Tavis Smiley,Sharna Burgess,1,29.0,4,0,1,2.0,0,11,12,Eliminated Week 2,50,0,0.8055555555555556,0.0,1.0,0.08582505399899504,1,-0.26306263470395885,0.04694211357655341
19,Tavis Smiley,Sharna Burgess,2,28.0,4,0,1,2.0,1,11,12,Eliminated Week 2,50,0,0.8,7.5,1.0,-0.7233393492970548,1,-0.6368093266239371,0.01302161374238647
19,Tommy Chong,Peta Murgatroyd,1,27.0,4,0,1,10.0,0,11,5,Eliminated Week 10,76,0,0.75,0.0,1.0,-0.36046522679578075,0,-1.220136590452712,0.018026470497748436
