season,week,celebrity_name,ballroom_partner,fan_share
15,4,Kelly Monaco,Valentin Chmerkovskiy,0.23125124047572304
15,4,Kirstie Alley,Maksim Chmerkoskiy,0.004010050869302525
15,4,Melissa Rycroft,Tony Dovolani,0.30392255714577643
15,4,Sabrina Bryan,Louis van Amstel,0.0609773816807901
15,4,Shawn Johnson,Derek Hough,0.25818322474450645
15,5,Apolo Anton Ohno,Karina Smirnoff,0.03842473886289316
15,5,Emmitt Smith,Cheryl Burke,0.04981506516704889
15,5,Gilles Marini,Peta Murgatroyd,0.21564565152069579
15,5,Kelly Monaco,Valentin Chmerkovskiy,0.11536308010800032
15,5,Kirstie Alley,Maksim Chmerkoskiy,0.005715456349338195
15,5,Melissa Rycroft,Tony Dovolani,0.11690600094543833
15,5,Sabrina Bryan,Louis van Amstel,0.06601912883993034
15,5,Shawn Johnson,Derek Hough,0.3921108782066551
15,6,Apolo Anton Ohno,Karina Smirnoff,0.14501848245199028
15,6,Emmitt Smith,Cheryl Burke,0.029619171767930514
15,6,Gilles Marini,Peta Murgatroyd,0.09178945040477775
15,6,Kelly Monaco,Valentin Chmerkovskiy,0.017914120474875
15,6,Kirstie Alley,Maksim Chmerkoskiy,0.010975113465352302
15,6,Melissa Rycroft,Tony Dovolani,0.14761870665242635
15,6,Sabrina Bryan,Louis van Amstel,0.36538463292954215
15,6,Shawn Johnson,Derek Hough,0.1916803218531056
15,7,Apolo Anton Ohno,Karina Smirnoff,0.33463159973560214
15,7,Emmitt Smith,Cheryl Burke,0.021452615882569016
15,7,Gilles Marini,Peta Murgatroyd,0.06262759107769496
15,7,Kelly Monaco,Valentin Chmerkovskiy,0.04402045481215426
15,7,Kirstie Alley,Maksim Chmerkoskiy,0.022833753954415708
15,7,Melissa Rycroft,Tony Dovolani,0.2666632287582334
15,7,Shawn Johnson,Derek Hough,0.24777075577933047
15,8,Apolo Anton Ohno,Karina Smirnoff,0.05945793616959934
15,8,Emmitt Smith,Cheryl Burke,0.06833952913578843
15,8,Gilles Marini,Peta Murgatroyd,0.0662325223095024
15,8,Kelly Monaco,Valentin Chmerkovskiy,0.11656280495379624
15,8,Kirstie Alley,Maksim Chmerkoskiy,0.010583178638986068
15,8,Melissa Rycroft,Tony Dovolani,0.3803140600998856
15,8,Shawn Johnson,Derek Hough,0.29850996869244195
15,9,Apolo Anton Ohno,Karina Smirnoff,0.2417629766861343
15,9,Emmitt Smith,Cheryl Burke,0.08505016704126467
15,9,Kelly Monaco,Valentin Chmerkovskiy,0.07272488127853761
15,9,Melissa Rycroft,Tony Dovolani,0.48730261100666916
15,9,Shawn Johnson,Derek Hough,0.11315936398739412
15,10,Kelly Monaco,Valentin Chmerkovskiy,0.10614433910525431
15,10,Melissa Rycroft,Tony Dovolani,0.3298981690751603
15,10,Shawn Johnson,Derek Hough,0.5639574918195854
16,1,Alexandra Raisman,Mark Ballas,0.15577613446372177
16,1,Andy Dick,Sharna Burgess,0.042663906155768996
16,1,D. L. Hughley,Cheryl Burke,0.03113920898178785
16,1,Dorothy Hamill,Tristan MacManus,0.04175560987946822
16,1,Ingo Rademacher,Kym Johnson,0.06444382558856075
16,1,Jacoby Jones,Karina Smirnoff,0.10561083888031536
16,1,Kellie Pickler,Derek Hough,0.11806601458189495
16,1,Lisa Vanderpump,Gleb Savchenko,0.037423810879603316
16,1,Sean Lowe,Peta Murgatroyd,0.0866066961394313
16,1,Victor Ortiz,Lindsay Arnold,0.09212342422792205
16,1,Wynonna Judd,Tony Dovolani,0.042986889339050115
16,1,Zendaya,Valentin Chmerkovskiy,0.18140364088247526
16,2,Alexandra Raisman,Mark Ballas,0.20264722325922227
16,2,Andy Dick,Sharna Burgess,0.0031729337669053745
16,2,D. L. Hughley,Cheryl Burke,0.0017084741470773158
16,2,Dorothy Hamill,Tristan MacManus,0.03388051780293601
16,2,Ingo Rademacher,Kym Johnson,0.026987012846681504
16,2,Jacoby Jones,Karina Smirnoff,0.05613174945210242
16,2,Kellie Pickler,Derek Hough,0.16603154876560183
16,2,Lisa Vanderpump,Gleb Savchenko,0.0050642981411558
16,2,Sean Lowe,Peta Murgatroyd,0.024919857427381866
16,2,Victor Ortiz,Lindsay Arnold,0.012466407752414296
16,2,Wynonna Judd,Tony Dovolani,0.00581710998043952
16,2,Zendaya,Valentin Chmerkovskiy,0.46117286665808166
16,3,Alexandra Raisman,Mark Ballas,0.18201681637152234
16,3,Andy Dick,Sharna Burgess,0.01652784957176126
16,3,D. L. Hughley,Cheryl Burke,0.0022853408030095207
16,3,Ingo Rademacher,Kym Johnson,0.02189382187316335
16,3,Jacoby Jones,Karina Smirnoff,0.10099917894380413
16,3,Kellie Pickler,Derek Hough,0.25565316560967033
16,3,Lisa Vanderpump,Gleb Savchenko,0.005315471864959188
16,3,Sean Lowe,Peta Murgatroyd,0.034657861084716385
16,3,Victor Ortiz,Lindsay Arnold,0.015972678106906918
16,3,Wynonna Judd,Tony Dovolani,0.004833381879844703
16,3,Zendaya,Valentin Chmerkovskiy,0.3598444338906419
16,4,Alexandra Raisman,Mark Ballas,0.12506678094990328
16,4,Andy Dick,Sharna Burgess,0.00642692856696605
16,4,D. L. Hughley,Cheryl Burke,0.00404392264803315
16,4,Ingo Rademacher,Kym Johnson,0.018916873974525506
16,4,Jacoby Jones,Karina Smirnoff,0.23226890629301258
16,4,Kellie Pickler,Derek Hough,0.15651962831075852
16,4,Lisa Vanderpump,Gleb Savchenko,0.009908957419511732
16,4,Sean Lowe,Peta Murgatroyd,0.023696389754954295
16,4,Victor Ortiz,Lindsay Arnold,0.059896175049315006
16,4,Zendaya,Valentin Chmerkovskiy,0.36325543703301993
16,5,Alexandra Raisman,Mark Ballas,0.3799248785351331
16,5,Andy Dick,Sharna Burgess,0.013368279393136912
16,5,D. L. Hughley,Cheryl Burke,0.012048542291018576
16,5,Ingo Rademacher,Kym Johnson,0.029993070743321314
16,5,Jacoby Jones,Karina Smirnoff,0.09466996193238969
16,5,Kellie Pickler,Derek Hough,0.18011878838197018
16,5,Sean Lowe,Peta Murgatroyd,0.0179395829691322
16,5,Victor Ortiz,Lindsay Arnold,0.010456198012062434
16,5,Zendaya,Valentin Chmerkovskiy,0.2614806977418356
16,6,Alexandra Raisman,Mark Ballas,0.1398665047053965
16,6,Andy Dick,Sharna Burgess,0.007603352024622123
16,6,Ingo Rademacher,Kym Johnson,0.019450021786309727
16,6,Jacoby Jones,Karina Smirnoff,0.11003039437556811
16,6,Kellie Pickler,Derek Hough,0.22581019086775672
16,6,Sean Lowe,Peta Murgatroyd,0.052782469715568256
16,6,Victor Ortiz,Lindsay Arnold,0.030526817139826894
16,6,Zendaya,Valentin Chmerkovskiy,0.41393024938495165
16,7,Alexandra Raisman,Mark Ballas,0.3188635743498475
16,7,Andy Dick,Sharna Burgess,0.010666674118016166
16,7,Ingo Rademacher,Kym Johnson,0.03976293168842726
16,7,Jacoby Jones,Karina Smirnoff,0.040494845523827865
16,7,Kellie Pickler,Derek Hough,0.31482057100023275
16,7,Sean Lowe,Peta Murgatroyd,0.06098412101489904
16,7,Zendaya,Valentin Chmerkovskiy,0.21440728230474942
16,8,Alexandra Raisman,Mark Ballas,0.4063328171350165
16,8,Ingo Rademacher,Kym Johnson,0.03207783858917941
16,8,Jacoby Jones,Karina Smirnoff,0.08074555871109766
16,8,Kellie Pickler,Derek Hough,0.14750438894901405
16,8,Sean Lowe,Peta Murgatroyd,0.03192534033765189
16,8,Zendaya,Valentin Chmerkovskiy,0.3014140562780405
16,9,Alexandra Raisman,Mark Ballas,0.3191021382114372
16,9,Ingo Rademacher,Kym Johnson,0.036169338318728296
16,9,Jacoby Jones,Karina Smirnoff,0.109986767538113
16,9,Kellie Pickler,Derek Hough,0.14697831863634822
16,9,Zendaya,Valentin Chmerkovskiy,0.3877634372953733
16,10,Alexandra Raisman,Mark Ballas,0.37200141557971406
16,10,Jacoby Jones,Karina Smirnoff,0.25434029901781363
16,10,Kellie Pickler,Derek Hough,0.1920988086907852
16,10,Zendaya,Valentin Chmerkovskiy,0.18155947671168698
17,1,Amber Riley,Derek Hough,0.13890272775172777
17,1,Bill Engvall,Emma Slater,0.033565798944212216
17,1,Bill Nye,Tyne Stecklein,0.027906389565490852
17,1,Brant Daugherty,Peta Murgatroyd,0.09850159041158472
17,1,Christina Milian,Mark Ballas,0.09272959925020166
17,1,Corbin Bleu,Karina Smirnoff,0.1377184199033762
17,1,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,0.08190058335853384
17,1,Jack Osbourne,Cheryl Burke,0.12487646262218748
17,1,Keyshawn Johnson,Sharna Burgess,0.054364505429472465
17,1,Leah Remini,Tony Dovolani,0.0564224087884013
17,1,"Nicole ""Snooki"" Polizzi",Sasha Farber,0.13383650679195513
17,1,Valerie Harper,Tristan MacManus,0.01927500718285624
17,2,Amber Riley,Derek Hough,0.3377790903804743
17,2,Bill Engvall,Emma Slater,0.004009799184761347
17,2,Bill Nye,Tyne Stecklein,0.0016154904944546326
17,2,Brant Daugherty,Peta Murgatroyd,0.03850855431759277
17,2,Christina Milian,Mark Ballas,0.04425332914769963
17,2,Corbin Bleu,Karina Smirnoff,0.2363253508493814
17,2,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,0.13517372588373494
17,2,Jack Osbourne,Cheryl Burke,0.10030907342112631
17,2,Keyshawn Johnson,Sharna Burgess,0.004188215906242062
17,2,Leah Remini,Tony Dovolani,0.013104894511163163
17,2,"Nicole ""Snooki"" Polizzi",Sasha Farber,0.08146942468883214
17,2,Valerie Harper,Tristan MacManus,0.003263051214537325
17,3,Amber Riley,Derek Hough,0.07179152867408627
17,3,Bill Engvall,Emma Slater,0.009342162151531346
17,3,Bill Nye,Tyne Stecklein,0.0015880684854096196
17,3,Brant Daugherty,Peta Murgatroyd,0.042712432869668374
17,3,Christina Milian,Mark Ballas,0.19512422104238833
17,3,Corbin Bleu,Karina Smirnoff,0.4081440696175692
17,3,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,0.13637426790433432
17,3,Jack Osbourne,Cheryl Burke,0.06956906738827484
17,3,Leah Remini,Tony Dovolani,0.041240237954216385
17,3,"Nicole ""Snooki"" Polizzi",Sasha Farber,0.022383038679857054
17,3,Valerie Harper,Tristan MacManus,0.0017309052326641638
17,4,Amber Riley,Derek Hough,0.047453450866111496
17,4,Bill Engvall,Emma Slater,0.012832573639258152
17,4,Brant Daugherty,Peta Murgatroyd,0.2799441781980659
17,4,Christina Milian,Mark Ballas,0.17203503178748125
17,4,Corbin Bleu,Karina Smirnoff,0.26526327294210866
17,4,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,0.07688698588095824
17,4,Jack Osbourne,Cheryl Burke,0.019116894066850444
17,4,Leah Remini,Tony Dovolani,0.021570906650691644
17,4,"Nicole ""Snooki"" Polizzi",Sasha Farber,0.10322375530502895
17,4,Valerie Harper,Tristan MacManus,0.0016729506634452582
17,5,Amber Riley,Derek Hough,0.2363442167749744
17,5,Bill Engvall,Emma Slater,0.008133934106297916
17,5,Brant Daugherty,Peta Murgatroyd,0.022898937360307802
17,5,Christina Milian,Mark Ballas,0.07417573845469846
17,5,Corbin Bleu,Karina Smirnoff,0.31833430211062497
17,5,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,0.15594840990802858
17,5,Jack Osbourne,Cheryl Burke,0.07277083471249277
17,5,Leah Remini,Tony Dovolani,0.033401392409751055
17,5,"Nicole ""Snooki"" Polizzi",Sasha Farber,0.07799223416282398
17,6,Amber Riley,Derek Hough,0.07209459515419828
17,6,Bill Engvall,Emma Slater,0.011057169122824938
17,6,Brant Daugherty,Peta Murgatroyd,0.1656777912467933
17,6,Corbin Bleu,Karina Smirnoff,0.3646237835038018
17,6,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,0.04757045488892284
17,6,Jack Osbourne,Cheryl Burke,0.1397879366719619
17,6,Leah Remini,Tony Dovolani,0.013159718558606827
17,6,"Nicole ""Snooki"" Polizzi",Sasha Farber,0.18602855085289016
17,7,Amber Riley,Derek Hough,0.38876816265491904
17,7,Bill Engvall,Emma Slater,0.009119271302502879
17,7,Brant Daugherty,Peta Murgatroyd,0.17685529761577115
17,7,Corbin Bleu,Karina Smirnoff,0.07153746888358739
17,7,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,0.14555043711795776
17,7,Jack Osbourne,Cheryl Burke,0.04542999822243362
17,7,Leah Remini,Tony Dovolani,0.04238317082455336
17,7,"Nicole ""Snooki"" Polizzi",Sasha Farber,0.12035619337827483
17,8,Amber Riley,Derek Hough,0.2729095785061939
17,8,Bill Engvall,Emma Slater,0.008821706157741853
17,8,Brant Daugherty,Peta Murgatroyd,0.12422087940248548
17,8,Corbin Bleu,Karina Smirnoff,0.36581646451491345
17,8,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,0.03865827498839182
17,8,Jack Osbourne,Cheryl Burke,0.16784914625849942
17,8,Leah Remini,Tony Dovolani,0.021723950171773965
17,9,Amber Riley,Derek Hough,0.13903398448205734
17,9,Bill Engvall,Emma Slater,0.012919038353828974
17,9,Corbin Bleu,Karina Smirnoff,0.40386911047999025
17,9,Elizabeth Berkley Lauren,Valentin Chmerkovskiy,0.046036671336852866
17,9,Jack Osbourne,Cheryl Burke,0.31397959465835945
17,9,Leah Remini,Tony Dovolani,0.08416160068891099
17,10,Amber Riley,Derek Hough,0.12849234996010722
17,10,Bill Engvall,Emma Slater,0.023813509214558916
17,10,Corbin Bleu,Karina Smirnoff,0.5701532179168711
17,10,Jack Osbourne,Cheryl Burke,0.1838928487511322
17,10,Leah Remini,Tony Dovolani,0.09364807415733037
17,11,Amber Riley,Derek Hough,0.45343122638570216
17,11,Bill Engvall,Emma Slater,0.030211510248126194
17,11,Corbin Bleu,Karina Smirnoff,0.33281319000793963
17,11,Jack Osbourne,Cheryl Burke,0.18354407335823192
18,1,Amy Purdy,Derek Hough,0.0969212571833913
18,1,Billy Dee Williams,Emma Slater,0.013682388797563661
18,1,Candace Cameron Bure,Mark Ballas,0.08682573485037123
18,1,Charlie White,Sharna Burgess,0.14310500015590188
18,1,Cody Simpson,Witney Carson,0.16204846172449888
18,1,Danica McKellar,Valentin Chmerkovskiy,0.07803112698446406
18,1,Diana Nyad,Henry Byalikov,0.024238283109482815
18,1,Drew Carey,Cheryl Burke,0.03704969404213771
18,1,James Maslow,Peta Murgatroyd,0.10749111194253796
18,1,Meryl Davis,Maksim Chmerkoskiy,0.12352306394829878
18,1,NeNe Leakes,Tony Dovolani,0.05060665678401303
18,1,Sean Avery,Karina Smirnoff,0.07647722047733865
18,2,Amy Purdy,Derek Hough,0.10063291289396034
18,2,Billy Dee Williams,Emma Slater,0.0007803323023949812
18,2,Candace Cameron Bure,Mark Ballas,0.139715953351652
18,2,Charlie White,Sharna Burgess,0.4063352044927727
18,2,Cody Simpson,Witney Carson,0.0721860371618238
18,2,Danica McKellar,Valentin Chmerkovskiy,0.08101937421206665
18,2,Drew Carey,Cheryl Burke,0.009056457376259333
18,2,James Maslow,Peta Murgatroyd,0.03488927377237734
18,2,Meryl Davis,Maksim Chmerkoskiy,0.13355451385872003
18,2,NeNe Leakes,Tony Dovolani,0.012370332386500725
18,2,Sean Avery,Karina Smirnoff,0.009459608191472227
18,3,Amy Purdy,Derek Hough,0.0727185093157478
18,3,Candace Cameron Bure,Mark Ballas,0.013435319584112327
18,3,Charlie White,Sharna Burgess,0.23559716025620817
18,3,Cody Simpson,Witney Carson,0.07448678722547948
18,3,Danica McKellar,Valentin Chmerkovskiy,0.058545538919303405
18,3,Drew Carey,Cheryl Burke,0.00714113842304427
18,3,James Maslow,Peta Murgatroyd,0.25026200015243816
18,3,Meryl Davis,Maksim Chmerkoskiy,0.27780281492519443
18,3,NeNe Leakes,Tony Dovolani,0.010010731198471902
18,4,Amy Purdy,Derek Hough,0.11399864387950866
18,4,Candace Cameron Bure,Mark Ballas,0.02119308918842063
18,4,Charlie White,Sharna Burgess,0.12978149279942602
18,4,Cody Simpson,Witney Carson,0.06853873243279365
18,4,Danica McKellar,Valentin Chmerkovskiy,0.07716320529443986
18,4,Drew Carey,Cheryl Burke,0.006584484100290675
18,4,James Maslow,Peta Murgatroyd,0.1639743398332395
18,4,Meryl Davis,Maksim Chmerkoskiy,0.406213545891289
18,4,NeNe Leakes,Tony Dovolani,0.012552466580592008
18,5,Amy Purdy,Derek Hough,0.1403679209052039
18,5,Candace Cameron Bure,Mark Ballas,0.011805338867961451
18,5,Charlie White,Sharna Burgess,0.10803250533829344
18,5,Cody Simpson,Witney Carson,0.03443505931504126
18,5,Danica McKellar,Valentin Chmerkovskiy,0.03379830377626953
18,5,Drew Carey,Cheryl Burke,0.027890915597013552
18,5,James Maslow,Peta Murgatroyd,0.30402458458349263
18,5,Meryl Davis,Maksim Chmerkoskiy,0.3169093699660591
18,5,NeNe Leakes,Tony Dovolani,0.02273600165066509
18,6,Amy Purdy,Derek Hough,0.13274924115780135
18,6,Candace Cameron Bure,Mark Ballas,0.02477524323910804
18,6,Charlie White,Sharna Burgess,0.16650266102352654
18,6,Danica McKellar,Valentin Chmerkovskiy,0.17417404534625422
18,6,Drew Carey,Cheryl Burke,0.006760343748395981
18,6,James Maslow,Peta Murgatroyd,0.37498513103699455
18,6,Meryl Davis,Maksim Chmerkoskiy,0.08674185391408869
18,6,NeNe Leakes,Tony Dovolani,0.033311480533830505
18,7,Amy Purdy,Derek Hough,0.2182268224083395
18,7,Candace Cameron Bure,Mark Ballas,0.02575641230526465
18,7,Charlie White,Sharna Burgess,0.14120707057276552
18,7,Danica McKellar,Valentin Chmerkovskiy,0.0872904893663905
18,7,James Maslow,Peta Murgatroyd,0.0863682660962423
18,7,Meryl Davis,Maksim Chmerkoskiy,0.41419968301266363
18,7,NeNe Leakes,Tony Dovolani,0.026951256238333932
18,8,Amy Purdy,Derek Hough,0.24805124955584723
18,8,Candace Cameron Bure,Mark Ballas,0.11958129472803382
18,8,Charlie White,Sharna Burgess,0.11136239457510841
18,8,Danica McKellar,Valentin Chmerkovskiy,0.0925303319699619
18,8,James Maslow,Peta Murgatroyd,0.06609101283185205
18,8,Meryl Davis,Maksim Chmerkoskiy,0.36238371633919675
18,9,Amy Purdy,Derek Hough,0.3272017986506425
18,9,Candace Cameron Bure,Mark Ballas,0.06588429357661467
18,9,Charlie White,Sharna Burgess,0.3727439865846828
18,9,James Maslow,Peta Murgatroyd,0.11257107543201181
18,9,Meryl Davis,Maksim Chmerkoskiy,0.12159884575604828
18,10,Amy Purdy,Derek Hough,0.264285186551816
18,10,Candace Cameron Bure,Mark Ballas,0.06071576860460824
18,10,James Maslow,Peta Murgatroyd,0.18707927430333915
18,10,Meryl Davis,Maksim Chmerkoskiy,0.4879197705402365
19,1,Alfonso Ribeiro,Witney Carson,0.08152948272916997
19,1,Antonio Sabato Jr.,Cheryl Burke,0.05298619839784584
19,1,Bethany Mota,Derek Hough,0.17478298079569538
19,1,Betsey Johnson,Tony Dovolani,0.017005685714122195
19,1,Janel Parrish,Valentin Chmerkovskiy,0.1068615705169589
19,1,Jonathan Bennett,Allison Holker,0.0940693369581167
19,1,Lea Thompson,Artem Chigvintsev,0.04976659298740902
19,1,Lolo Jones,Keo Motsepe,0.07192901613728406
19,1,Michael Waltrip,Emma Slater,0.04051873582941172
19,1,Randy Couture,Karina Smirnoff,0.054166793144227114
19,1,Sadie Robertson,Mark Ballas,0.1914150227154571
19,1,Tavis Smiley,Sharna Burgess,0.04694211357655341
19,1,Tommy Chong,Peta Murgatroyd,0.018026470497748436
19,2,Alfonso Ribeiro,Witney Carson,0.2155537605560024
19,2,Antonio Sabato Jr.,Cheryl Burke,0.006893268935732086
19,2,Bethany Mota,Derek Hough,0.2167777380169349
19,2,Betsey Johnson,Tony Dovolani,0.0008419820125493007
19,2,Janel Parrish,Valentin Chmerkovskiy,0.03981942169832745
19,2,Jonathan Bennett,Allison Holker,0.0408098513367636
19,2,Lea Thompson,Artem Chigvintsev,0.06540053790678181
19,2,Michael Waltrip,Emma Slater,0.0038122659097654093
19,2,Randy Couture,Karina Smirnoff,0.030886370093965852
19,2,Sadie Robertson,Mark Ballas,0.36309749258332547
19,2,Tavis Smiley,Sharna Burgess,0.01302161374238647
19,2,Tommy Chong,Peta Murgatroyd,0.003085697207465333
19,3,Alfonso Ribeiro,Witney Carson,0.06448985730213683
19,3,Antonio Sabato Jr.,Cheryl Burke,0.03486756712459727
19,3,Bethany Mota,Derek Hough,0.3064293850973229
19,3,Betsey Johnson,Tony Dovolani,0.003059773066588305
19,3,Janel Parrish,Valentin Chmerkovskiy,0.3297196812304703
19,3,Jonathan Bennett,Allison Holker,0.029973368982940077
19,3,Lea Thompson,Artem Chigvintsev,0.1262291980901372
19,3,Michael Waltrip,Emma Slater,0.0025149755047946935
19,3,Randy Couture,Karina Smirnoff,0.005870781762788298
19,3,Sadie Robertson,Mark Ballas,0.09343147062044709
19,3,Tommy Chong,Peta Murgatroyd,0.0034139412177769026
19,4,Alfonso Ribeiro,Witney Carson,0.05555895505515371
19,4,Antonio Sabato Jr.,Cheryl Burke,0.01058838890371081
19,4,Bethany Mota,Derek Hough,0.3926927269048981
19,4,Betsey Johnson,Tony Dovolani,0.0039114335763160415
19,4,Janel Parrish,Valentin Chmerkovskiy,0.3182643724584681
19,4,Jonathan Bennett,Allison Holker,0.0448223246792997
19,4,Lea Thompson,Artem Chigvintsev,0.018035340538855697
19,4,Michael Waltrip,Emma Slater,0.004268347758777185
19,4,Sadie Robertson,Mark Ballas,0.12789835096657984
19,4,Tommy Chong,Peta Murgatroyd,0.023959759157940703
19,5,Alfonso Ribeiro,Witney Carson,0.24918678932485366
19,5,Antonio Sabato Jr.,Cheryl Burke,0.025829728103345266
19,5,Bethany Mota,Derek Hough,0.11888121333014164
19,5,Janel Parrish,Valentin Chmerkovskiy,0.14856969785254448
19,5,Jonathan Bennett,Allison Holker,0.008963433800123193
19,5,Lea Thompson,Artem Chigvintsev,0.11883609221145496
19,5,Michael Waltrip,Emma Slater,0.006423095731244652
19,5,Sadie Robertson,Mark Ballas,0.31910003032210277
19,5,Tommy Chong,Peta Murgatroyd,0.004209919324189472
19,6,Alfonso Ribeiro,Witney Carson,0.13129374420484208
19,6,Antonio Sabato Jr.,Cheryl Burke,0.024843863471277886
19,6,Bethany Mota,Derek Hough,0.11866241780750661
19,6,Janel Parrish,Valentin Chmerkovskiy,0.11811408055941311
19,6,Jonathan Bennett,Allison Holker,0.026283538789329583
19,6,Lea Thompson,Artem Chigvintsev,0.06622349633758168
19,6,Michael Waltrip,Emma Slater,0.006809011005899235
19,6,Sadie Robertson,Mark Ballas,0.5038756505554229
19,6,Tommy Chong,Peta Murgatroyd,0.003894197268726874
19,7,Alfonso Ribeiro,Witney Carson,0.21228447024165392
19,7,Antonio Sabato Jr.,Cheryl Burke,0.011243845981056131
19,7,Bethany Mota,Derek Hough,0.39079139656732853
19,7,Janel Parrish,Valentin Chmerkovskiy,0.12843258316493536
19,7,Lea Thompson,Artem Chigvintsev,0.029570537697441463
19,7,Michael Waltrip,Emma Slater,0.014154937052562952
19,7,Sadie Robertson,Mark Ballas,0.2098570424118611
19,7,Tommy Chong,Peta Murgatroyd,0.003665186883160419
19,8,Alfonso Ribeiro,Witney Carson,0.11140199502370209
19,8,Bethany Mota,Derek Hough,0.5355869245140492
19,8,Janel Parrish,Valentin Chmerkovskiy,0.14692148260254353
19,8,Lea Thompson,Artem Chigvintsev,0.07809258901817245
19,8,Michael Waltrip,Emma Slater,0.008583748858904458
19,8,Sadie Robertson,Mark Ballas,0.11127508484596751
19,8,Tommy Chong,Peta Murgatroyd,0.008138175136660845
19,9,Alfonso Ribeiro,Witney Carson,0.1550795248932372
19,9,Bethany Mota,Derek Hough,0.2496930195656907
19,9,Janel Parrish,Valentin Chmerkovskiy,0.4003253836924666
19,9,Lea Thompson,Artem Chigvintsev,0.029113524621963826
19,9,Sadie Robertson,Mark Ballas,0.1577230933185256
19,9,Tommy Chong,Peta Murgatroyd,0.008065453908116041
19,10,Alfonso Ribeiro,Witney Carson,0.17333421614234862
19,10,Bethany Mota,Derek Hough,0.27750086593956586
19,10,Janel Parrish,Valentin Chmerkovskiy,0.3667616722456347
19,10,Sadie Robertson,Mark Ballas,0.17305684436435595
19,10,Tommy Chong,Peta Murgatroyd,0.009346401308094908
19,11,Alfonso Ribeiro,Witney Carson,0.11376160566782606
19,11,Bethany Mota,Derek Hough,0.3290978496204806
19,11,Janel Parrish,Valentin Chmerkovskiy,0.36318738168878745
19,11,Sadie Robertson,Mark Ballas,0.19395316302290586
2,1,Drew Lachey,Cheryl Burke,0.179001360031639
2,1,George Hamilton,Edyta Sliwinska,0.03269482701339345
2,1,Giselle Fernandez,Jonathan Roberts,0.10205373133634683
2,1,Jerry Rice,Anna Trebunskaya,0.09710264900274498
2,1,Kenny Mayne,Andrea Hale,0.055299755020552635
2,1,Lisa Rinna,Louis van Amstel,0.07833024916521134
2,1,Master P,Ashly DelGrosso,0.07761002573178127
2,1,Stacy Keibler,Tony Dovolani,0.1825376794286603
2,1,Tatum O'Neal,Nick Kosovich,0.10471448125456914
2,1,Tia Carrere,Maksim Chmerkoskiy,0.09065524201510117
2,2,Drew Lachey,Cheryl Burke,0.447522458843966
2,2,George Hamilton,Edyta Sliwinska,0.007147229895510039
2,2,Giselle Fernandez,Jonathan Roberts,0.13980742854225853
2,2,Jerry Rice,Anna Trebunskaya,0.05691998996062483
2,2,Lisa Rinna,Louis van Amstel,0.021927983394783097
2,2,Master P,Ashly DelGrosso,0.008637966134868832
2,2,Stacy Keibler,Tony Dovolani,0.1811772679599007
2,2,Tatum O'Neal,Nick Kosovich,0.09948941966104186
2,2,Tia Carrere,Maksim Chmerkoskiy,0.03737025560704607
2,3,Drew Lachey,Cheryl Burke,0.2889016667709559
2,3,George Hamilton,Edyta Sliwinska,0.016020113592745442
2,3,Giselle Fernandez,Jonathan Roberts,0.08805719681842131
2,3,Jerry Rice,Anna Trebunskaya,0.0568712118117511
2,3,Lisa Rinna,Louis van Amstel,0.027123864897859788
2,3,Master P,Ashly DelGrosso,0.01031662049310447
2,3,Stacy Keibler,Tony Dovolani,0.4591458682122501
2,3,Tia Carrere,Maksim Chmerkoskiy,0.053563457402911824
2,4,Drew Lachey,Cheryl Burke,0.3677028090168085
2,4,George Hamilton,Edyta Sliwinska,0.01595442502132445
2,4,Jerry Rice,Anna Trebunskaya,0.0240382961109547
2,4,Lisa Rinna,Louis van Amstel,0.0849984223205227
2,4,Master P,Ashly DelGrosso,0.012414846596848638
2,4,Stacy Keibler,Tony Dovolani,0.37951427434022295
2,4,Tia Carrere,Maksim Chmerkoskiy,0.11537692659331802
2,5,Drew Lachey,Cheryl Burke,0.42200446444452755
2,5,George Hamilton,Edyta Sliwinska,0.014879978112414304
2,5,Jerry Rice,Anna Trebunskaya,0.04775305885776001
2,5,Lisa Rinna,Louis van Amstel,0.14040564784306778
2,5,Stacy Keibler,Tony Dovolani,0.30223335298918613
2,5,Tia Carrere,Maksim Chmerkoskiy,0.07272349775304425
2,6,Drew Lachey,Cheryl Burke,0.31573472514201406
2,6,George Hamilton,Edyta Sliwinska,0.02858609108019721
2,6,Jerry Rice,Anna Trebunskaya,0.04624793542835767
2,6,Lisa Rinna,Louis van Amstel,0.10764011602267133
2,6,Stacy Keibler,Tony Dovolani,0.5017911323267598
2,7,Drew Lachey,Cheryl Burke,0.39112735880244015
2,7,Jerry Rice,Anna Trebunskaya,0.05607385647091731
2,7,Lisa Rinna,Louis van Amstel,0.11882928995478166
2,7,Stacy Keibler,Tony Dovolani,0.43396949477186086
2,8,Drew Lachey,Cheryl Burke,0.45959347567258024
